Source,X,Y,Z,Nanoseconds
VR,-0.0488768,-0.0539099,0.883492,402737308
VR,-0.0488753,-0.0539099,0.883491,403298408
VR,-0.048874,-0.05391,0.88349,403884751
VR,-0.0488725,-0.0539103,0.883489,404570715
VR,-0.0488709,-0.0539106,0.883488,405257820
VR,-0.0488694,-0.053911,0.883487,405895942
VR,-0.0488677,-0.053911,0.883486,406559480
VR,-0.0488665,-0.0539111,0.883485,407121265
VR,-0.0488311,-0.0539515,0.883446,407849786
VR,-0.0488296,-0.0539521,0.883445,408441477
VR,-0.048828,-0.0539522,0.883444,409039136
VR,-0.0488262,-0.0539526,0.883442,409636307
VR,-0.0488247,-0.0539527,0.883441,410229586
VR,-0.0488228,-0.0539527,0.88344,410827178
VR,-0.0488212,-0.0539528,0.883439,411388508
VR,-0.0488194,-0.0539534,0.883438,411977951
VR,-0.048818,-0.0539535,0.883437,412538339
VR,-0.0488162,-0.0539545,0.883437,413137893
VR,-0.0488144,-0.0539548,0.883435,413729673
VR,-0.0488126,-0.0539553,0.883434,414328937
VR,-0.0488108,-0.0539557,0.883433,414921506
VR,-0.0488161,-0.0539571,0.883435,415601181
VR,-0.0488143,-0.0539573,0.883434,416188177
VR,-0.0488124,-0.0539578,0.883433,416832648
VR,-0.0488105,-0.0539583,0.883432,417393776
VR,-0.0488086,-0.0539587,0.88343,418026217
VR,-0.0488067,-0.0539587,0.88343,418588223
VR,-0.0488048,-0.053959,0.883429,419209160
VR,-0.048803,-0.0539595,0.883428,419766720
VR,-0.0488011,-0.0539597,0.883427,420360265
VR,-0.0487992,-0.0539609,0.883426,420955832
VR,-0.0487972,-0.0539614,0.883426,421545310
VR,-0.0487953,-0.0539625,0.883425,422140920
VR,-0.0487936,-0.0539632,0.883424,422701599
VR,-0.048805,-0.0539451,0.883433,423255406
VR,-0.048803,-0.0539455,0.883432,423845368
VR,-0.0488012,-0.0539458,0.883431,424440795
VR,-0.0487992,-0.0539461,0.88343,425035961
VR,-0.0487972,-0.0539467,0.883429,425633225
VR,-0.0487952,-0.0539476,0.883427,426225156
VR,-0.0487933,-0.053948,0.883426,426815063
VR,-0.0487913,-0.0539488,0.883425,427374066
